project_id,record_type,canonical_path,primary_external_ref_id,all_external_ref_ids,source_ids,rights_status,review_status,updated_at
obs-comp-cand-002642,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2642_obs-comp-cand-002642_obimd-sub-zd6rk7oghq_component-candidate,obimd-sub-zd6rk7oghq,obimd-sub-zd6rk7oghq;obimd-main-zd6rk7oghq,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002643,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2643_obs-comp-cand-002643_obimd-sub-ymikxh8lgo_component-candidate,obimd-sub-ymikxh8lgo,obimd-sub-ymikxh8lgo;obimd-main-ymikxh8lgo,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002644,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2644_obs-comp-cand-002644_obimd-sub-gfha154t8w_component-candidate,obimd-sub-gfha154t8w,obimd-sub-gfha154t8w;obimd-main-gfha154t8w,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002645,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2645_obs-comp-cand-002645_obimd-sub-fzioir534y_component-candidate,obimd-sub-fzioir534y,obimd-sub-fzioir534y;obimd-main-fzioir534y,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002646,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2646_obs-comp-cand-002646_obimd-sub-xqp5uvd92d_component-candidate,obimd-sub-xqp5uvd92d,obimd-sub-xqp5uvd92d;obimd-main-xqp5uvd92d,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002647,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2647_obs-comp-cand-002647_obimd-sub-lcolftissc_component-candidate,obimd-sub-lcolftissc,obimd-sub-lcolftissc;obimd-main-lcolftissc,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002648,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2648_obs-comp-cand-002648_obimd-sub-73yt9u8bjs_component-candidate,obimd-sub-73yt9u8bjs,obimd-sub-73yt9u8bjs;obimd-main-lcolftissc,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002649,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2649_obs-comp-cand-002649_obimd-sub-jupncpuwyt_component-candidate,obimd-sub-jupncpuwyt,obimd-sub-jupncpuwyt;obimd-main-jupncpuwyt,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002650,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2650_obs-comp-cand-002650_obimd-sub-mrt5myvr4d_component-candidate,obimd-sub-mrt5myvr4d,obimd-sub-mrt5myvr4d;obimd-main-mrt5myvr4d,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002651,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2651_obs-comp-cand-002651_obimd-sub-v4h7pminh1_component-candidate,obimd-sub-v4h7pminh1,obimd-sub-v4h7pminh1;obimd-main-v4h7pminh1,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002652,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2652_obs-comp-cand-002652_obimd-sub-x5pirxmhdq_component-candidate,obimd-sub-x5pirxmhdq,obimd-sub-x5pirxmhdq;obimd-main-v4h7pminh1,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002653,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2653_obs-comp-cand-002653_obimd-sub-qbd1goytzz_component-candidate,obimd-sub-qbd1goytzz,obimd-sub-qbd1goytzz;obimd-main-qbd1goytzz,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002654,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2654_obs-comp-cand-002654_obimd-sub-ghswt6r5vl_component-candidate,obimd-sub-ghswt6r5vl,obimd-sub-ghswt6r5vl;obimd-main-ghswt6r5vl,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002655,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2655_obs-comp-cand-002655_obimd-sub-m2cnbqdb8a_component-candidate,obimd-sub-m2cnbqdb8a,obimd-sub-m2cnbqdb8a;obimd-main-m2cnbqdb8a,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002656,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2656_obs-comp-cand-002656_obimd-sub-zj1c75vf67_component-candidate,obimd-sub-zj1c75vf67,obimd-sub-zj1c75vf67;obimd-main-zj1c75vf67,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002657,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2657_obs-comp-cand-002657_obimd-sub-xkmcvrx1mq_component-candidate,obimd-sub-xkmcvrx1mq,obimd-sub-xkmcvrx1mq;obimd-main-xkmcvrx1mq,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
