glyph_index_id,candidate_component_id,candidate_glyph_link_id,source_id,evidence_download_id,subcharacter_external_ref_id,glyph_codepoint,glyph_codepoint_uplus,relationship_type,rights_status,review_status,caution,updated_at
obs-comp-cand-001962-glyph-0001,obs-comp-cand-001962,obimd-glyph-link-029723,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-9vw70byryn,󻌡,U+FB321,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-001962-glyph-0002,obs-comp-cand-001962,obimd-glyph-link-029724,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-9vw70byryn,󻌢,U+FB322,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-001962-glyph-0003,obs-comp-cand-001962,obimd-glyph-link-029725,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-9vw70byryn,󻌣,U+FB323,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-001962-glyph-0004,obs-comp-cand-001962,obimd-glyph-link-029726,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-9vw70byryn,󻌤,U+FB324,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-001962-glyph-0005,obs-comp-cand-001962,obimd-glyph-link-029727,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-9vw70byryn,󻌦,U+FB326,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-001962-glyph-0006,obs-comp-cand-001962,obimd-glyph-link-029728,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-9vw70byryn,󻌧,U+FB327,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
