glyph_index_id,candidate_component_id,candidate_glyph_link_id,source_id,evidence_download_id,subcharacter_external_ref_id,glyph_codepoint,glyph_codepoint_uplus,relationship_type,rights_status,review_status,caution,updated_at
obs-comp-cand-000477-glyph-0001,obs-comp-cand-000477,obimd-glyph-link-007125,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-qpe695ed6v,鷢򰕼󲳰,U+9DE2;U+B057C;U+F2CF0,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-000477-glyph-0002,obs-comp-cand-000477,obimd-glyph-link-007126,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-qpe695ed6v,󲳱,U+F2CF1,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-000477-glyph-0003,obs-comp-cand-000477,obimd-glyph-link-007127,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-qpe695ed6v,󲳲,U+F2CF2,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-000477-glyph-0004,obs-comp-cand-000477,obimd-glyph-link-007128,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-qpe695ed6v,󲳳,U+F2CF3,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
