glyph_index_id,candidate_component_id,candidate_glyph_link_id,source_id,evidence_download_id,subcharacter_external_ref_id,glyph_codepoint,glyph_codepoint_uplus,relationship_type,rights_status,review_status,caution,updated_at
obs-comp-cand-002407-glyph-0001,obs-comp-cand-002407,obimd-glyph-link-036841,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-wvxqqsz1w8,󽮢,U+FDBA2,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-002407-glyph-0002,obs-comp-cand-002407,obimd-glyph-link-036842,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-wvxqqsz1w8,󽮣,U+FDBA3,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-002407-glyph-0003,obs-comp-cand-002407,obimd-glyph-link-036843,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-wvxqqsz1w8,󽮤,U+FDBA4,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-002407-glyph-0004,obs-comp-cand-002407,obimd-glyph-link-036844,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-wvxqqsz1w8,󽮥,U+FDBA5,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-002407-glyph-0005,obs-comp-cand-002407,obimd-glyph-link-036845,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-wvxqqsz1w8,󽮦,U+FDBA6,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-002407-glyph-0006,obs-comp-cand-002407,obimd-glyph-link-036846,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-wvxqqsz1w8,󽮧,U+FDBA7,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-002407-glyph-0007,obs-comp-cand-002407,obimd-glyph-link-036847,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-wvxqqsz1w8,󽮨,U+FDBA8,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-002407-glyph-0008,obs-comp-cand-002407,obimd-glyph-link-036848,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-wvxqqsz1w8,󽮪,U+FDBAA,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
