glyph_index_id,candidate_component_id,candidate_glyph_link_id,source_id,evidence_download_id,subcharacter_external_ref_id,glyph_codepoint,glyph_codepoint_uplus,relationship_type,rights_status,review_status,caution,updated_at
obs-comp-cand-000715-glyph-0001,obs-comp-cand-000715,obimd-glyph-link-010422,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-whbme1jduq,󴅼,U+F417C,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-000715-glyph-0002,obs-comp-cand-000715,obimd-glyph-link-010423,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-whbme1jduq,󴅽,U+F417D,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-000715-glyph-0003,obs-comp-cand-000715,obimd-glyph-link-010424,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-whbme1jduq,󴅾,U+F417E,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-000715-glyph-0004,obs-comp-cand-000715,obimd-glyph-link-010425,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-whbme1jduq,󴅿,U+F417F,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-000715-glyph-0005,obs-comp-cand-000715,obimd-glyph-link-010426,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-whbme1jduq,󴆀,U+F4180,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-000715-glyph-0006,obs-comp-cand-000715,obimd-glyph-link-010427,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-whbme1jduq,󴆁,U+F4181,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-000715-glyph-0007,obs-comp-cand-000715,obimd-glyph-link-010428,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-whbme1jduq,󴆂,U+F4182,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-000715-glyph-0008,obs-comp-cand-000715,obimd-glyph-link-010429,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-whbme1jduq,󴆃,U+F4183,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
